T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,L,V,D,B,F,Ethanol concentration,TempDiff,mean_Temp
350.84,350.88,350.95,351.07,351.31,351.9,353.93,362.78,371.44,372.77,372.89,372.89,373.05,373.07,22500,22650,150,200,350,0.8431,22.230000000000018,361.41214285714284
350.83,350.87,350.93,351.04,351.24,351.69,353.11,359.61,370.35,372.66,372.88,372.89,373.05,373.07,22500,22650,150,200,350,0.84681,22.24000000000001,361.0157142857143
350.82,350.86,350.91,351.0,351.17,351.54,352.55,357.08,368.69,372.47,372.86,372.89,373.05,373.07,22500,22650,150,200,350,0.85029,22.25,360.64
350.82,350.85,350.9,350.98,351.12,351.42,352.2,355.33,366.36,372.15,372.83,372.89,373.05,373.07,22500,22650,150,200,350,0.85334,22.25,360.28357142857146
350.81,350.84,350.89,350.96,351.08,351.34,351.95,354.19,363.58,371.63,372.79,372.89,373.05,373.07,22500,22650,150,200,350,0.85597,22.25999999999999,359.9335714285714
350.81,350.83,350.87,350.94,351.05,351.27,351.77,353.39,360.8,370.84,372.71,372.88,373.05,373.07,22500,22650,150,200,350,0.85843,22.25999999999999,359.59142857142854
350.8,350.83,350.87,350.92,351.02,351.21,351.62,352.83,358.38,369.69,372.59,372.87,373.05,373.07,22500,22650,150,200,350,0.86081,22.269999999999982,359.26785714285717
350.8,350.82,350.86,350.91,351.0,351.16,351.5,352.43,356.49,368.07,372.4,372.85,373.05,373.07,22500,22650,150,200,350,0.86302,22.269999999999982,358.9578571428572
350.8,350.82,350.85,350.9,350.98,351.12,351.41,352.16,355.14,365.99,372.09,372.83,373.05,373.07,22500,22650,150,200,350,0.86499,22.269999999999982,358.6578571428571
350.79,350.81,350.84,350.89,350.96,351.08,351.34,351.96,354.2,363.63,371.64,372.79,373.05,373.07,22500,22650,150,200,350,0.86674,22.279999999999973,358.3607142857143
350.79,350.81,350.84,350.88,350.94,351.06,351.28,351.8,353.51,361.26,371.0,372.73,373.04,373.07,22500,22650,150,200,350,0.86839,22.279999999999973,358.0721428571429
350.8,350.83,350.86,350.92,351.02,351.21,351.64,352.93,358.91,370.11,372.74,372.99,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.86112,22.269999999999982,359.3635714285714
350.82,350.85,350.9,350.99,351.15,351.48,352.4,356.41,368.08,372.5,372.97,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.85226,22.25,360.54928571428576
350.98,351.04,351.11,351.18,351.27,351.39,351.54,351.79,352.29,353.66,359.0,366.69,372.24,372.99,1400,1750,350,250,600,0.79227,22.00999999999999,356.2264285714285
350.87,350.93,351.0,351.09,351.23,351.45,351.89,352.97,356.93,365.43,368.54,368.95,372.61,373.03,1400,1750,350,250,600,0.82821,22.159999999999968,358.35142857142847
350.87,350.94,351.05,351.2,351.47,352.0,353.42,358.68,366.64,368.72,368.97,369.0,372.61,373.03,1400,1750,350,250,600,0.82882,22.159999999999968,359.9
350.9,351.01,351.17,351.44,351.99,353.46,358.88,366.74,368.73,368.97,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.81662,22.129999999999995,361.20928571428567
350.95,351.11,351.36,351.86,353.14,357.8,366.13,368.65,368.96,369.0,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.79935,22.079999999999984,362.3285714285715
351.02,351.24,351.65,352.6,355.79,364.23,368.34,368.93,368.99,369.0,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.77959,22.00999999999999,363.24499999999995
351.0,351.07,351.15,351.24,351.36,351.54,351.83,352.45,354.38,361.31,367.63,368.84,372.59,373.02,1400,1750,350,250,600,0.78534,22.019999999999982,357.815
350.9,350.97,351.07,351.22,351.47,351.97,353.27,358.11,366.31,368.67,368.97,369.0,372.61,373.03,1400,1750,350,250,600,0.81975,22.129999999999995,359.82642857142855
350.91,351.01,351.17,351.45,351.99,353.48,358.93,366.76,368.73,368.97,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.815,22.119999999999948,361.2171428571428
350.96,351.11,351.37,351.87,353.17,357.91,366.21,368.66,368.96,369.0,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.79886,22.069999999999993,362.3471428571428
351.0,351.51,352.23,353.67,356.59,358.79,358.94,358.34,357.51,356.49,355.24,353.73,354.68,360.09,75,225,150,450,600,0.78472,9.089999999999975,355.6292857142857
351.1,351.87,352.83,354.17,355.76,356.75,356.84,356.47,355.91,355.22,354.41,353.55,353.84,356.04,75,225,150,450,600,0.75836,4.939999999999998,354.6257142857143
351.19,352.03,352.97,354.05,355.11,355.77,355.89,355.66,355.24,354.71,354.11,353.51,353.68,355.13,75,225,150,450,600,0.73471,3.9399999999999977,354.21785714285716
351.27,352.09,352.94,353.83,354.64,355.16,355.31,355.16,354.84,354.42,353.95,353.49,353.62,354.84,75,225,150,450,600,0.71821,3.569999999999993,353.9685714285714
350.96,351.02,351.09,351.17,351.27,351.4,351.6,351.97,352.82,355.86,364.15,368.3,372.51,373.02,1400,1750,350,250,600,0.79804,22.060000000000002,356.9385714285714
350.88,350.93,351.01,351.12,351.3,351.6,352.24,354.14,360.88,367.52,368.83,368.98,372.61,373.03,1400,1750,350,250,600,0.82738,22.149999999999977,358.9335714285714
350.88,350.97,351.09,351.28,351.62,352.37,354.72,362.36,367.94,368.88,368.99,369.0,372.61,373.03,1400,1750,350,250,600,0.82443,22.149999999999977,360.40999999999997
350.92,351.04,351.23,351.57,352.31,354.6,362.1,367.88,368.88,368.99,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.81037,22.109999999999957,361.6542857142857
350.96,351.34,351.84,352.72,354.6,357.43,358.59,358.28,357.49,356.49,355.24,353.73,354.68,360.09,75,225,150,450,600,0.79804,9.129999999999995,355.2485714285714
351.04,351.64,352.36,353.34,354.7,356.01,356.55,356.38,355.88,355.21,354.41,353.55,353.84,356.04,75,225,150,450,600,0.77431,5.0,354.35357142857146
351.13,351.82,352.58,353.46,354.43,355.25,355.62,355.55,355.2,354.69,354.11,353.51,353.68,355.13,75,225,150,450,600,0.75123,4.0,354.0114285714286
351.2,351.91,352.64,353.4,354.16,354.76,355.06,355.04,354.79,354.4,353.95,353.49,353.62,354.84,75,225,150,450,600,0.73368,3.6399999999999864,353.80428571428575
350.95,351.0,351.07,351.14,351.24,351.36,351.54,351.84,352.5,354.57,361.78,367.75,372.42,373.01,1400,1750,350,250,600,0.80219,22.060000000000002,356.5835714285714
350.87,350.92,351.0,351.09,351.24,351.5,352.0,353.33,358.31,366.42,368.69,368.97,372.61,373.03,1400,1750,350,250,600,0.83003,22.159999999999968,358.57
350.88,350.95,351.06,351.22,351.51,352.11,353.79,359.92,367.19,368.79,368.98,369.0,372.61,373.03,1400,1750,350,250,600,0.82782,22.149999999999977,360.0742857142856
350.91,351.02,351.19,351.48,352.09,353.79,359.96,367.21,368.79,368.98,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.81466,22.119999999999948,361.3614285714285
350.94,351.29,351.72,352.45,353.97,356.67,358.32,358.22,357.48,356.49,355.24,353.73,354.68,360.09,75,225,150,450,600,0.80298,9.149999999999977,355.0921428571429
351.02,351.57,352.21,353.06,354.28,355.62,356.36,356.32,355.87,355.21,354.41,353.55,353.84,356.04,75,225,150,450,600,0.78025,5.020000000000039,354.23999999999995
351.1,351.75,352.44,353.24,354.15,354.99,355.47,355.47,355.17,354.69,354.1,353.51,353.68,355.13,75,225,150,450,600,0.75753,4.029999999999973,353.9207142857144
351.17,351.84,352.53,353.23,353.95,354.57,354.93,354.96,354.75,354.39,353.94,353.49,353.62,354.84,75,225,150,450,600,0.73972,3.669999999999959,353.7292857142857
350.94,351.0,351.06,351.13,351.22,351.34,351.51,351.79,352.38,354.14,360.64,367.39,372.37,373.0,1400,1750,350,250,600,0.80392,22.060000000000002,356.42214285714283
350.87,350.92,350.99,351.08,351.22,351.46,351.91,353.05,357.27,365.72,368.58,368.95,372.61,373.03,1400,1750,350,250,600,0.83115,22.159999999999968,358.40428571428566
350.87,350.94,351.05,351.2,351.47,352.01,353.46,358.84,366.72,368.73,368.97,369.0,372.61,373.03,1400,1750,350,250,600,0.82927,22.159999999999968,359.9214285714285
350.9,351.01,351.17,351.44,352.0,353.49,358.99,366.8,368.74,368.97,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.81651,22.129999999999995,361.22499999999997
350.96,351.11,351.37,351.87,353.16,357.88,366.19,368.65,368.96,369.0,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.79913,22.069999999999993,362.3421428571428
351.02,351.24,351.65,352.61,355.84,364.3,368.35,368.93,368.99,369.0,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.77935,22.00999999999999,363.25499999999994
351.0,351.07,351.15,351.24,351.36,351.54,351.83,352.45,354.38,361.32,367.63,368.84,372.59,373.02,1400,1750,350,250,600,0.78531,22.019999999999982,357.8157142857143
350.9,350.97,351.07,351.22,351.47,351.97,353.27,358.12,366.31,368.67,368.97,369.0,372.61,373.03,1400,1750,350,250,600,0.81973,22.129999999999995,359.82714285714286
350.91,351.01,351.17,351.45,352.0,353.48,358.94,366.77,368.74,368.97,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.81498,22.119999999999948,361.21999999999997
350.96,351.11,351.37,351.87,353.17,357.92,366.21,368.66,368.96,369.0,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.79884,22.069999999999993,362.3478571428571
351.02,351.24,351.66,352.61,355.87,364.33,368.36,368.93,368.99,369.0,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.77918,22.00999999999999,363.26071428571424
351.01,351.08,351.16,351.25,351.38,351.56,351.87,352.54,354.72,362.14,367.86,368.87,372.59,373.02,1400,1750,350,250,600,0.78329,22.00999999999999,357.9321428571428
350.9,350.97,351.08,351.24,351.5,352.04,353.5,358.93,366.76,368.73,368.97,369.0,372.61,373.03,1400,1750,350,250,600,0.81857,22.129999999999995,359.9471428571428
350.91,351.02,351.19,351.48,352.07,353.71,359.69,367.11,368.78,368.98,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.81356,22.119999999999948,361.32714285714286
350.96,351.12,351.39,351.93,353.34,358.52,366.56,368.71,368.97,369.0,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.79714,22.069999999999993,362.4385714285714
351.03,351.26,351.69,352.7,356.22,364.76,368.43,368.94,368.99,369.0,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.77738,22.0,363.33285714285705
351.02,351.09,351.17,351.27,351.4,351.6,351.93,352.69,355.29,363.28,368.13,368.9,372.6,373.02,1400,1750,350,250,600,0.78016,22.0,358.09928571428566
350.9,350.98,351.09,351.26,351.55,352.16,353.89,360.2,367.29,368.8,368.98,369.0,372.61,373.03,1400,1750,350,250,600,0.81679,22.129999999999995,360.1242857142857
350.92,351.03,351.21,351.52,352.18,354.1,360.84,367.52,368.83,368.98,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.81137,22.109999999999957,361.4835714285714
350.97,351.14,351.43,352.01,353.61,359.44,367.01,368.77,368.98,369.0,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.79455,22.059999999999945,362.5714285714285
351.02,351.58,352.41,354.11,357.26,359.06,358.99,358.35,357.51,356.49,355.24,353.73,354.68,360.09,75,225,150,450,600,0.77973,9.069999999999993,355.7514285714286
351.12,351.95,353.01,354.48,356.09,356.91,356.89,356.49,355.91,355.22,354.41,353.55,353.84,356.04,75,225,150,450,600,0.75248,4.920000000000016,354.7078571428571
351.22,352.11,353.11,354.25,355.32,355.9,355.95,355.68,355.24,354.71,354.11,353.51,353.68,355.13,75,225,150,450,600,0.72881,3.909999999999968,354.28000000000003
351.29,352.15,353.05,353.97,354.78,355.27,355.37,355.19,354.85,354.43,353.96,353.49,353.62,354.84,75,225,150,450,600,0.71284,3.5499999999999545,354.0185714285714
350.96,351.02,351.09,351.17,351.28,351.41,351.62,352.01,352.94,356.36,364.78,368.41,372.53,373.02,1400,1750,350,250,600,0.79669,22.060000000000002,357.04285714285703
350.88,350.94,351.02,351.13,351.31,351.63,352.32,354.44,361.67,367.76,368.86,368.99,372.61,373.03,1400,1750,350,250,600,0.82653,22.149999999999977,359.0421428571429
350.89,350.97,351.09,351.29,351.65,352.46,355.07,363.05,368.1,368.9,368.99,369.0,372.61,373.03,1400,1750,350,250,600,0.82336,22.139999999999986,360.5071428571428
350.93,351.05,351.25,351.6,352.39,354.89,362.72,368.03,368.89,368.99,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.80904,22.099999999999966,361.7414285714285
350.98,351.16,351.48,352.15,354.11,360.91,367.54,368.84,368.98,369.0,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.79047,22.049999999999955,362.77071428571423
351.02,351.09,351.18,351.28,351.41,351.6,351.94,352.72,355.4,363.46,368.17,368.91,372.6,373.02,1400,1750,350,250,600,0.77966,22.0,358.1285714285715
350.9,350.98,351.09,351.27,351.56,352.18,353.96,360.4,367.36,368.81,368.98,369.0,372.61,373.03,1400,1750,350,250,600,0.8165,22.129999999999995,360.1521428571428
350.92,351.03,351.21,351.53,352.2,354.16,361.02,367.57,368.84,368.98,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.81102,22.109999999999957,361.50714285714287
350.97,351.14,351.43,352.02,353.66,359.59,367.07,368.77,368.98,369.0,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.79414,22.059999999999945,362.5907142857142
351.04,351.28,351.74,352.87,356.86,365.42,368.54,368.95,369.0,369.0,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.77424,21.989999999999952,363.4528571428571
350.98,351.04,351.11,351.19,351.28,351.4,351.56,351.82,352.34,353.84,359.6,366.98,372.29,372.99,1400,1750,350,250,600,0.79099,22.00999999999999,356.3157142857143
350.88,350.93,351.0,351.1,351.24,351.48,351.94,353.12,357.49,365.88,368.61,368.96,372.61,373.03,1400,1750,350,250,600,0.82753,22.149999999999977,358.4478571428571
350.87,350.95,351.05,351.21,351.49,352.05,353.6,359.29,366.93,368.76,368.97,369.0,372.61,373.03,1400,1750,350,250,600,0.82799,22.159999999999968,359.9864285714285
350.91,351.01,351.18,351.46,352.04,353.63,359.43,367.0,368.77,368.98,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.81556,22.119999999999948,361.28928571428565
350.94,351.27,351.69,352.39,353.83,356.48,358.23,358.2,357.48,356.49,355.23,353.73,354.68,360.09,75,225,150,450,600,0.80406,9.149999999999977,355.0521428571429
351.01,351.55,352.17,353.0,354.18,355.52,356.3,356.3,355.86,355.2,354.41,353.55,353.84,356.04,75,225,150,450,600,0.7816,5.03000000000003,354.2092857142857
351.09,351.73,352.41,353.19,354.08,354.93,355.42,355.45,355.16,354.68,354.1,353.51,353.68,355.13,75,225,150,450,600,0.75899,4.0400000000000205,353.8971428571428
351.17,351.83,352.5,353.19,353.9,354.52,354.89,354.94,354.74,354.38,353.94,353.49,353.62,354.84,75,225,150,450,600,0.74114,3.669999999999959,353.71071428571435
350.94,350.99,351.06,351.13,351.22,351.34,351.5,351.78,352.35,354.04,360.35,367.29,372.35,373.0,1400,1750,350,250,600,0.80434,22.060000000000002,356.38142857142856
350.87,350.92,350.99,351.08,351.22,351.45,351.89,352.99,357.02,365.51,368.55,368.95,372.61,373.03,1400,1750,350,250,600,0.83143,22.159999999999968,358.3628571428571
350.87,350.94,351.04,351.2,351.46,351.98,353.39,358.58,366.58,368.71,368.97,369.0,372.61,373.03,1400,1750,350,250,600,0.82963,22.159999999999968,359.88285714285706
350.9,351.01,351.16,351.43,351.98,353.42,358.76,366.68,368.72,368.97,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.81697,22.129999999999995,361.19071428571425
350.95,351.1,351.36,351.85,353.11,357.7,366.06,368.64,368.96,369.0,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.79967,22.079999999999984,362.31214285714276
351.02,351.24,351.64,352.58,355.73,364.15,368.32,368.93,368.99,369.0,369.0,369.0,372.61,373.03,1400,1750,350,250,600,0.77992,22.00999999999999,363.2314285714286
351.44,352.12,352.72,353.22,353.62,353.9,354.03,354.04,353.96,353.81,353.63,353.45,353.56,354.61,75,225,150,450,600,0.68151,3.170000000000016,353.4364285714286
351.41,352.06,352.61,353.08,353.46,353.73,353.88,353.91,353.86,353.74,353.6,353.45,353.56,354.61,75,225,150,450,600,0.68729,3.1999999999999886,353.3542857142857
351.39,352.0,352.53,352.97,353.32,353.58,353.74,353.79,353.77,353.69,353.57,353.44,353.56,354.6,75,225,150,450,600,0.69238,3.2100000000000364,353.2821428571429
351.37,351.95,352.46,352.87,353.21,353.46,353.62,353.69,353.69,353.63,353.54,353.44,353.55,354.59,75,225,150,450,600,0.69685,3.2199999999999704,353.2192857142858
351.35,351.91,352.39,352.79,353.11,353.35,353.51,353.6,353.62,353.58,353.52,353.44,353.55,354.59,75,225,150,450,600,0.70079,3.2399999999999523,353.16499999999996
351.33,351.88,352.34,352.72,353.03,353.26,353.42,353.52,353.55,353.54,353.49,353.43,353.55,354.58,75,225,150,450,600,0.70426,3.25,353.1171428571429
351.32,351.85,352.29,352.66,352.95,353.18,353.35,353.45,353.49,353.5,353.47,353.43,353.54,354.58,75,225,150,450,600,0.70733,3.259999999999991,353.0757142857143
351.3,351.82,352.25,352.61,352.89,353.11,353.28,353.38,353.44,353.46,353.45,353.43,353.54,354.57,75,225,150,450,600,0.71005,3.269999999999982,353.03785714285715
351.29,351.8,352.22,352.56,352.84,353.05,353.22,353.33,353.4,353.43,353.44,353.43,353.54,354.57,75,225,150,450,600,0.71246,3.2799999999999727,353.0085714285714
351.28,351.78,352.19,352.52,352.79,353.0,353.16,353.28,353.36,353.4,353.42,353.43,353.54,354.57,75,225,150,450,600,0.7146,3.2900000000000205,352.98
351.27,351.76,352.16,352.48,352.75,352.96,353.12,353.24,353.32,353.38,353.41,353.42,353.54,354.56,75,225,150,450,600,0.71651,3.2900000000000205,352.955
350.94,350.99,351.05,351.11,351.19,351.28,351.39,351.54,351.77,352.21,353.33,357.54,368.42,372.49,1400,1750,350,250,600,0.80376,21.55000000000001,354.6607142857143
350.86,350.9,350.94,351.01,351.09,351.21,351.41,351.77,352.58,355.32,363.43,368.17,372.49,373.01,1400,1750,350,250,600,0.836,22.149999999999977,356.7278571428571
351.18,351.4,351.72,352.28,353.41,356.28,361.57,364.37,364.98,365.08,365.1,365.1,371.73,372.91,780,1040,260,390,650,0.73866,21.730000000000018,360.5078571428572
351.04,351.18,351.37,351.65,352.1,352.96,355.06,359.91,363.84,364.88,365.07,365.1,371.73,372.91,780,1040,260,390,650,0.77282,21.870000000000005,359.2000000000001
350.97,351.07,351.2,351.37,351.63,352.02,352.76,354.49,358.82,363.37,364.79,365.05,371.72,372.91,780,1040,260,390,650,0.79449,21.939999999999998,358.01214285714286
350.92,351.0,351.1,351.22,351.39,351.62,352.0,352.69,354.26,358.31,363.11,364.74,371.64,372.9,780,1040,260,390,650,0.80936,21.97999999999996,356.9214285714285
350.89,350.96,351.03,351.13,351.25,351.41,351.65,352.02,352.7,354.29,358.39,363.17,371.19,372.85,780,1040,260,390,650,0.82016,21.960000000000036,355.9235714285714
350.87,350.93,350.99,351.07,351.16,351.28,351.45,351.69,352.08,352.83,354.64,359.19,369.3,372.6,780,1040,260,390,650,0.82833,21.730000000000018,355.0057142857143
350.86,350.91,350.96,351.02,351.1,351.2,351.33,351.51,351.78,352.23,353.17,355.62,364.75,371.73,780,1040,260,390,650,0.83465,20.870000000000005,354.15500000000003
350.85,350.89,350.94,351.01,351.1,351.21,351.4,351.74,352.51,355.15,363.44,368.29,372.53,373.02,780,1040,260,90,350,0.83926,22.16999999999996,356.71999999999997
350.85,350.91,350.99,351.1,351.27,351.57,352.22,354.23,361.54,367.87,368.97,369.09,372.65,373.03,780,1040,260,90,350,0.83773,22.17999999999995,359.02071428571423
350.88,350.98,351.13,351.39,351.89,353.25,358.52,366.76,368.84,369.08,369.1,369.11,372.65,373.03,780,1040,260,90,350,0.82542,22.149999999999977,361.18642857142856
350.95,351.16,351.52,352.34,355.03,363.37,368.31,369.02,369.1,369.1,369.11,369.11,372.65,373.03,780,1040,260,90,350,0.7999,22.079999999999984,363.1285714285714
351.0,351.15,351.37,351.71,352.29,353.5,356.56,361.87,364.45,365.0,365.09,365.1,371.73,372.91,780,1040,260,390,650,0.7853,21.910000000000025,359.5521428571428
350.96,351.07,351.21,351.4,351.68,352.14,353.04,355.24,360.22,363.95,364.9,365.07,371.72,372.91,780,1040,260,390,650,0.79655,21.950000000000045,358.2507142857143
350.93,351.01,351.11,351.24,351.42,351.67,352.09,352.89,354.8,359.44,363.65,364.85,371.67,372.91,780,1040,260,390,650,0.80898,21.980000000000018,357.12
350.9,350.96,351.04,351.14,351.27,351.44,351.69,352.1,352.88,354.75,359.36,363.63,371.33,372.87,780,1040,260,390,650,0.81923,21.970000000000027,356.09714285714284
350.88,350.95,351.03,351.15,351.34,351.67,352.41,354.87,362.97,368.21,369.01,369.1,372.65,373.03,780,1040,260,90,350,0.82598,22.149999999999977,359.2335714285714
350.9,351.01,351.18,351.47,352.07,353.83,360.47,367.56,368.94,369.09,369.1,369.11,372.65,373.03,780,1040,260,90,350,0.81893,22.129999999999995,361.4578571428571
350.97,351.2,351.62,352.61,356.17,365.0,368.59,369.05,369.1,369.11,369.11,369.11,372.65,373.03,780,1040,260,90,350,0.79399,22.059999999999945,363.38
